date,candidate,user_count,committee_count,event_count
2017-08-12T02:00:02,Macron,380136,3407,70718
2017-08-12T03:00:02,Macron,380136,3407,70718
2017-08-12T04:00:02,Macron,380136,3407,70718
2017-08-12T05:00:01,Macron,380136,3407,70718
2017-08-12T06:00:01,Macron,380137,3407,70719
2017-08-12T07:00:01,Macron,380138,3407,70719
2017-08-12T08:00:02,Macron,380138,3407,70719
2017-08-12T09:00:02,Macron,380140,3407,70719
2017-08-12T10:00:02,Macron,380141,3407,70721
2017-08-12T11:00:01,Macron,380143,3407,70722
2017-08-12T12:00:01,Macron,380146,3407,70723
2017-08-12T13:00:02,Macron,380154,3407,70725
2017-08-12T14:00:02,Macron,380155,3407,70727
2017-08-12T15:00:02,Macron,380156,3407,70728
2017-08-12T16:00:01,Macron,380158,3407,70733
2017-08-12T17:00:01,Macron,380159,3407,70734
2017-08-12T18:00:01,Macron,380162,3407,70735
2017-08-12T19:00:01,Macron,380166,3407,70735
2017-08-12T20:00:02,Macron,380170,3407,70736
2017-08-12T21:00:02,Macron,380172,3407,70736
2017-08-12T22:00:02,Macron,380174,3407,70736
2017-08-12T23:00:02,Macron,380176,3407,70736
2017-08-13T00:00:02,Macron,380177,3407,70736
2017-08-13T01:00:02,Macron,380178,3407,70736
2017-08-13T02:00:02,Macron,380179,3407,70736
2017-08-13T03:00:02,Macron,380180,3407,70736
2017-08-13T04:00:01,Macron,380180,3407,70736
2017-08-13T05:00:01,Macron,380181,3407,70736
2017-08-13T06:00:01,Macron,380182,3407,70736
2017-08-13T07:00:02,Macron,380182,3407,70736
2017-08-13T08:00:02,Macron,380182,3407,70736
2017-08-13T09:00:01,Macron,380184,3407,70736
2017-08-13T10:00:02,Macron,380187,3407,70736
2017-08-13T11:00:02,Macron,380187,3407,70736
2017-08-13T12:00:02,Macron,380189,3407,70736
2017-08-13T13:00:01,Macron,380192,3407,70736
2017-08-13T14:00:02,Macron,380195,3407,70736
2017-08-13T15:00:01,Macron,380197,3407,70736
2017-08-13T16:00:01,Macron,380197,3407,70738
2017-08-13T17:00:01,Macron,380201,3407,70738
2017-08-13T18:00:02,Macron,380201,3407,70739
2017-08-13T19:00:02,Macron,380204,3407,70739
2017-08-13T20:00:02,Macron,380209,3407,70739
2017-08-13T21:00:02,Macron,380211,3407,70739
2017-08-13T22:00:02,Macron,380214,3407,70739
2017-08-13T23:00:02,Macron,380215,3407,70739
2017-08-14T00:00:02,Macron,380218,3407,70740
2017-08-14T01:00:02,Macron,380221,3407,70740
2017-08-14T02:00:01,Macron,380223,3407,70740
2017-08-14T03:00:01,Macron,380223,3407,70740
2017-08-14T04:00:02,Macron,380223,3407,70740
2017-08-14T05:00:02,Macron,380225,3407,70740
2017-08-14T06:00:02,Macron,380225,3407,70740
2017-08-14T07:00:02,Macron,380226,3407,70741
2017-08-14T08:00:01,Macron,380226,3407,70741
2017-08-14T09:00:01,Macron,380232,3407,70741
2017-08-14T10:00:03,Macron,380232,3407,70741
2017-08-14T11:00:02,Macron,380234,3407,70743
2017-08-14T12:00:02,Macron,380235,3407,70745
2017-08-14T13:00:01,Macron,380236,3407,70745
2017-08-14T14:00:02,Macron,380241,3407,70746
2017-08-14T15:00:01,Macron,380245,3407,70748
2017-08-14T16:00:01,Macron,380248,3407,70748
2017-08-14T17:00:01,Macron,380249,3407,70748
2017-08-14T18:00:02,Macron,380256,3407,70749
2017-08-14T19:00:02,Macron,380261,3407,70750
2017-08-14T20:00:02,Macron,380266,3407,70755
2017-08-14T21:00:02,Macron,380267,3407,70756
2017-08-14T22:00:01,Macron,380268,3407,70756
2017-08-14T23:00:01,Macron,380268,3407,70756
2017-08-15T00:00:02,Macron,380269,3407,70756
2017-08-15T01:00:02,Macron,380269,3407,70756
2017-08-15T02:00:01,Macron,380269,3407,70756
2017-08-15T03:00:01,Macron,380272,3407,70756
2017-08-15T04:00:02,Macron,380272,3407,70756
2017-08-15T05:00:02,Macron,380272,3407,70756
2017-08-15T06:00:02,Macron,380272,3407,70756
2017-08-15T07:00:02,Macron,380273,3407,70756
2017-08-15T08:00:01,Macron,380273,3407,70756
2017-08-15T09:00:01,Macron,380276,3407,70756
2017-08-15T10:00:02,Macron,380276,3407,70756
2017-08-15T11:00:02,Macron,380278,3407,70756
2017-08-15T12:00:02,Macron,380283,3407,70758
2017-08-15T13:00:01,Macron,380286,3407,70760
2017-08-15T14:00:01,Macron,380290,3407,70760
2017-08-15T15:00:02,Macron,380294,3407,70761
2017-08-15T16:00:02,Macron,380296,3407,70761
2017-08-15T17:00:02,Macron,380300,3407,70761
2017-08-15T18:00:02,Macron,380302,3407,70763
2017-08-15T19:00:02,Macron,380306,3407,70764
2017-08-15T20:00:02,Macron,380309,3407,70764
2017-08-15T21:00:02,Macron,380311,3407,70764
2017-08-15T22:00:02,Macron,380318,3407,70767
2017-08-15T23:00:02,Macron,380322,3407,70767
2017-08-16T00:00:02,Macron,380326,3407,70767
2017-08-16T01:00:02,Macron,380329,3407,70767
2017-08-16T02:00:01,Macron,380329,3407,70767
2017-08-16T04:00:02,Macron,380330,3407,70767
2017-08-16T06:00:02,Macron,380330,3407,70767
2017-08-16T07:00:02,Macron,380330,3407,70767
2017-08-16T08:00:01,Macron,380332,3407,70767
2017-08-16T09:00:01,Macron,380335,3407,70768
2017-08-16T10:00:01,Macron,380338,3407,70770
2017-08-16T11:00:01,Macron,380344,3407,70770
2017-08-16T12:00:02,Macron,380348,3407,70771
2017-08-16T13:00:02,Macron,380352,3407,70772
2017-08-16T14:00:02,Macron,380356,3407,70775
2017-08-16T15:00:02,Macron,380362,3407,70775
2017-08-16T16:00:01,Macron,380366,3407,70776
2017-08-16T17:00:01,Macron,380371,3407,70777
2017-08-16T18:00:02,Macron,380378,3407,70777
2017-08-16T19:00:02,Macron,380387,3407,70778
2017-08-16T20:00:02,Macron,380390,3407,70778
2017-08-16T21:00:02,Macron,380396,3407,70779
2017-08-16T22:00:01,Macron,380399,3407,70779
2017-08-16T23:00:01,Macron,380402,3407,70779
2017-08-17T00:00:02,Macron,380406,3407,70780
2017-08-17T01:00:02,Macron,380408,3407,70780
2017-08-17T02:00:01,Macron,380408,3407,70780
2017-08-17T03:00:01,Macron,380411,3407,70780
2017-08-17T04:00:01,Macron,380411,3407,70780
2017-08-17T05:00:02,Macron,380412,3407,70780
2017-08-17T06:00:02,Macron,380414,3407,70780
2017-08-17T07:00:02,Macron,380414,3407,70780
2017-08-17T08:00:02,Macron,380414,3407,70780
2017-08-17T09:00:01,Macron,380417,3407,70780
2017-08-17T10:00:01,Macron,380424,3407,70780
2017-08-17T11:00:01,Macron,380429,3407,70780
2017-08-17T12:00:01,Macron,380434,3407,70781
2017-08-17T13:00:02,Macron,380436,3407,70782
2017-08-17T14:00:02,Macron,380436,3407,70782
2017-08-17T15:00:02,Macron,380437,3407,70782
2017-08-17T16:00:02,Macron,380445,3407,70782
2017-08-17T17:00:01,Macron,380455,3407,70783
2017-08-17T18:00:02,Macron,380460,3407,70785
2017-08-17T19:00:02,Macron,380464,3407,70788
2017-08-17T20:00:01,Macron,380469,3407,70789
2017-08-17T21:00:01,Macron,380474,3407,70789
2017-08-17T22:00:01,Macron,380478,3407,70790
2017-08-17T23:00:01,Macron,380485,3407,70792
2017-08-18T00:00:01,Macron,380490,3407,70798
2017-08-18T01:00:03,Macron,380493,3407,70798
2017-08-18T02:00:02,Macron,380493,3407,70800
2017-08-18T03:00:02,Macron,380493,3407,70801
2017-08-18T04:00:01,Macron,380493,3407,70801
2017-08-18T05:00:01,Macron,380493,3407,70801
2017-08-18T06:00:01,Macron,380493,3407,70801
2017-08-18T07:00:01,Macron,380494,3407,70801
2017-08-18T08:00:02,Macron,380498,3407,70801
2017-08-18T09:00:02,Macron,380501,3407,70802
2017-08-18T10:00:02,Macron,380504,3407,70802
2017-08-18T11:00:02,Macron,380509,3408,70802
2017-08-18T12:00:02,Macron,380510,3408,70812
2017-08-18T13:00:02,Macron,380517,3409,70815
2017-08-18T14:00:02,Macron,380522,3410,70816
2017-08-18T15:00:01,Macron,380523,3410,70821
2017-08-18T16:00:02,Macron,380530,3410,70826
2017-08-18T17:00:02,Macron,380536,3412,70831
2017-08-18T18:00:02,Macron,380540,3412,70832
2017-08-18T19:00:02,Macron,380543,3412,70836
2017-08-18T20:00:01,Macron,380554,3412,70836
2017-08-18T21:00:01,Macron,380557,3412,70838
2017-08-18T22:00:01,Macron,380558,3412,70838
2017-08-18T23:00:01,Macron,380559,3412,70840
2017-08-19T00:00:02,Macron,380561,3412,70841
2017-08-19T01:00:02,Macron,380565,3412,70842
2017-08-19T02:00:01,Macron,380567,3412,70842
2017-08-19T03:00:01,Macron,380569,3412,70842
2017-08-19T04:00:01,Macron,380570,3412,70842
2017-08-19T05:00:02,Macron,380571,3412,70842
2017-08-19T06:00:02,Macron,380571,3412,70842
2017-08-19T07:00:02,Macron,380571,3412,70842
2017-08-19T08:00:01,Macron,380571,3412,70842
2017-08-19T09:00:01,Macron,380575,3412,70842
2017-08-19T10:00:01,Macron,380578,3412,70847
2017-08-19T11:00:02,Macron,380579,3412,70848
2017-08-19T12:00:02,Macron,380581,3412,70850
2017-08-19T13:00:02,Macron,380582,3412,70853
2017-08-19T14:00:01,Macron,380583,3412,70853
2017-08-19T15:00:01,Macron,380587,3412,70854
2017-08-19T16:00:02,Macron,380589,3412,70855
2017-08-19T17:00:01,Macron,380594,3412,70857
2017-08-19T18:00:02,Macron,380596,3412,70857
2017-08-19T19:00:01,Macron,380596,3412,70857
2017-08-19T20:00:01,Macron,380603,3412,70858
2017-08-19T21:00:02,Macron,380603,3412,70858
2017-08-19T22:00:02,Macron,380609,3412,70858
2017-08-19T23:00:02,Macron,380617,3412,70858
2017-08-20T00:00:02,Macron,380620,3412,70858
2017-08-20T01:00:02,Macron,380621,3412,70858
2017-08-20T02:00:02,Macron,380621,3412,70858
2017-08-20T03:00:01,Macron,380621,3412,70858
2017-08-20T04:00:01,Macron,380621,3412,70858
2017-08-20T05:00:01,Macron,380622,3412,70858
2017-08-20T06:00:02,Macron,380622,3412,70860
2017-08-20T07:00:01,Macron,380622,3412,70860
2017-08-20T08:00:01,Macron,380622,3412,70860
2017-08-20T09:00:03,Macron,380624,3412,70860
2017-08-20T10:00:01,Macron,380628,3412,70860
2017-08-20T11:00:01,Macron,380630,3412,70861
2017-08-20T12:00:01,Macron,380634,3412,70862
2017-08-20T13:00:02,Macron,380637,3412,70862
2017-08-20T14:00:02,Macron,380638,3412,70862
2017-08-20T15:00:02,Macron,380642,3412,70863
2017-08-20T16:00:02,Macron,380647,3412,70863
2017-08-20T17:00:02,Macron,380649,3412,70864
2017-08-20T18:00:02,Macron,380649,3412,70864
2017-08-20T19:00:01,Macron,380653,3412,70866
2017-08-20T20:00:01,Macron,380658,3412,70866
2017-08-20T21:00:02,Macron,380660,3412,70867
2017-08-20T22:00:02,Macron,380660,3412,70867
2017-08-20T23:00:02,Macron,380664,3412,70868
2017-08-21T00:00:02,Macron,380665,3412,70869
2017-08-21T01:00:01,Macron,380666,3412,70869
2017-08-21T02:00:02,Macron,380667,3412,70869
2017-08-21T03:00:02,Macron,380669,3412,70869
2017-08-21T04:00:01,Macron,380669,3412,70869
2017-08-21T05:00:01,Macron,380669,3412,70869
2017-08-21T06:00:01,Macron,380670,3412,70871
2017-08-21T07:00:02,Macron,380671,3412,70871
2017-08-21T08:00:02,Macron,380673,3412,70871
2017-08-21T09:00:02,Macron,380675,3412,70871
2017-08-21T10:00:01,Macron,380676,3412,70872
2017-08-21T11:00:02,Macron,380679,3412,70872
2017-08-21T12:00:02,Macron,380682,3412,70874
2017-08-21T13:00:02,Macron,380685,3412,70875
2017-08-21T14:00:01,Macron,380687,3412,70885
2017-08-21T15:00:01,Macron,380689,3412,70885
2017-08-21T16:00:02,Macron,380692,3413,70886
2017-08-21T17:00:02,Macron,380695,3413,70889
2017-08-21T18:00:02,Macron,380702,3413,70889
2017-08-21T19:00:01,Macron,380707,3413,70890
2017-08-21T20:00:01,Macron,380709,3427,70893
2017-08-21T21:00:02,Macron,380712,3436,70894
2017-08-21T22:00:02,Macron,380719,3436,70898
2017-08-21T23:00:02,Macron,380719,3436,70899
2017-08-22T00:00:01,Macron,380720,3436,70900
2017-08-22T01:00:01,Macron,380720,3436,70900
2017-08-22T02:00:01,Macron,380720,3436,70900
2017-08-22T03:00:01,Macron,380720,3436,70900
2017-08-22T04:00:02,Macron,380720,3436,70900
2017-08-22T05:00:02,Macron,380720,3436,70900
2017-08-22T06:00:01,Macron,380721,3436,70900
2017-08-22T07:00:01,Macron,380721,3436,70900
2017-08-22T08:00:01,Macron,380722,3436,70900
2017-08-22T09:00:02,Macron,380724,3436,70900
2017-08-22T10:00:02,Macron,380724,3436,70902
2017-08-22T11:00:02,Macron,380726,3436,70903
2017-08-22T12:00:01,Macron,380732,3439,70905
2017-08-22T13:00:01,Macron,380733,3442,70907
2017-08-22T14:00:01,Macron,380738,3442,70910
2017-08-22T15:00:02,Macron,380743,3442,70912
2017-08-22T16:00:02,Macron,380743,3442,70914
2017-08-22T17:00:02,Macron,380748,3443,70919
2017-08-22T18:00:01,Macron,380750,3445,70921
2017-08-22T19:00:01,Macron,380751,3445,70925
2017-08-22T20:00:01,Macron,380753,3445,70925
2017-08-22T21:00:02,Macron,380761,3453,70926
2017-08-22T22:00:02,Macron,380766,3453,70927
2017-08-22T23:00:02,Macron,380770,3453,70929
2017-08-23T00:00:02,Macron,380772,3453,70931
2017-08-23T01:00:02,Macron,380773,3453,70934
2017-08-23T02:00:01,Macron,380773,3453,70934
2017-08-23T03:00:01,Macron,380773,3453,70934
2017-08-23T04:00:01,Macron,380775,3453,70934
2017-08-23T05:00:02,Macron,380775,3453,70934
2017-08-23T06:00:02,Macron,380775,3453,70934
2017-08-23T07:00:02,Macron,380775,3453,70934
2017-08-23T08:00:01,Macron,380775,3453,70936
2017-08-23T09:00:01,Macron,380775,3453,70937
2017-08-23T10:00:01,Macron,380777,3453,70937
2017-08-23T11:00:02,Macron,380782,3454,70941
2017-08-23T12:00:02,Macron,380785,3455,70941
2017-08-23T13:00:02,Macron,380787,3456,70943
2017-08-23T14:00:01,Macron,380788,3457,70945
2017-08-23T15:00:01,Macron,380792,3457,70945
2017-08-23T16:00:02,Macron,380799,3457,70949
2017-08-23T17:00:02,Macron,380804,3457,70952
2017-08-23T18:00:02,Macron,380811,3457,70954
2017-08-23T19:00:02,Macron,380814,3457,70956
2017-08-23T20:00:02,Macron,380817,3458,70960
2017-08-23T21:00:02,Macron,380819,3477,70964
2017-08-23T22:00:02,Macron,380823,3477,70966
2017-08-23T23:00:01,Macron,380828,3477,70968
2017-08-24T00:00:02,Macron,380830,3477,70970
2017-08-24T01:00:01,Macron,380832,3477,70972
2017-08-24T02:00:01,Macron,380834,3477,70972
2017-08-24T03:00:01,Macron,380834,3477,70972
2017-08-24T04:00:02,Macron,380835,3477,70972
2017-08-24T05:00:02,Macron,380836,3477,70972
2017-08-24T06:00:01,Macron,380836,3477,70972
2017-08-24T07:00:01,Macron,380836,3477,70972
2017-08-24T08:00:01,Macron,380837,3477,70975
2017-08-24T09:00:01,Macron,380841,3477,70976
2017-08-24T10:00:02,Macron,380842,3477,70979
2017-08-24T11:00:02,Macron,380844,3500,70983
2017-08-24T12:00:02,Macron,380845,3502,70989
2017-08-24T13:00:02,Macron,380848,3502,70991
2017-08-24T14:00:02,Macron,380857,3503,70993
2017-08-24T15:00:02,Macron,380861,3506,70995
2017-08-24T16:00:01,Macron,380865,3506,70999
2017-08-24T17:00:02,Macron,380874,3506,71005
2017-08-24T18:00:01,Macron,380882,3506,71009
2017-08-24T19:00:01,Macron,380886,3507,71011
2017-08-24T20:00:02,Macron,380890,3508,71015
2017-08-24T21:00:01,Macron,380893,3508,71018
2017-08-24T22:00:03,Macron,380901,3508,71020
2017-08-24T23:00:01,Macron,380901,3508,71021
2017-08-25T00:00:01,Macron,380904,3508,71027
2017-08-25T01:00:02,Macron,380907,3508,71029
2017-08-25T02:00:01,Macron,380907,3508,71029
2017-08-25T03:00:01,Macron,380908,3508,71029
2017-08-25T04:00:02,Macron,380908,3508,71030
2017-08-25T05:00:02,Macron,380908,3508,71030
2017-08-25T06:00:01,Macron,380908,3508,71030
2017-08-25T07:00:02,Macron,380909,3508,71031
2017-08-25T08:00:02,Macron,380909,3508,71033
2017-08-25T09:00:02,Macron,380911,3508,71034
2017-08-25T10:00:01,Macron,380918,3508,71036
2017-08-25T11:00:01,Macron,380920,3509,71038
2017-08-25T12:00:02,Macron,380924,3509,71042
2017-08-25T13:00:02,Macron,380927,3509,71044
2017-08-25T14:00:01,Macron,380929,3509,71047
2017-08-25T15:00:01,Macron,380935,3510,71048
2017-08-25T16:00:02,Macron,380935,3510,71051
2017-08-25T17:00:02,Macron,380936,3510,71051
2017-08-25T18:00:02,Macron,380940,3511,71051
2017-08-25T19:00:01,Macron,380944,3511,71053
2017-08-25T20:00:01,Macron,380950,3511,71055
2017-08-25T21:00:02,Macron,380953,3511,71055
2017-08-25T22:00:02,Macron,380958,3511,71057
2017-08-25T23:00:02,Macron,380961,3511,71060
2017-08-26T00:00:02,Macron,380965,3511,71062
2017-08-26T01:00:02,Macron,380967,3511,71063
2017-08-26T02:00:02,Macron,380968,3511,71065
2017-08-26T03:00:01,Macron,380970,3511,71065
2017-08-26T04:00:01,Macron,380970,3511,71065
2017-08-26T05:00:02,Macron,380970,3511,71065
2017-08-26T06:00:02,Macron,380970,3511,71065
2017-08-26T07:00:02,Macron,380970,3511,71065
2017-08-26T08:00:01,Macron,380971,3511,71065
2017-08-26T09:00:01,Macron,380972,3511,71066
2017-08-26T10:00:01,Macron,380977,3511,71067
2017-08-26T11:00:02,Macron,380979,3511,71068
2017-08-26T12:00:02,Macron,380980,3511,71070
2017-08-26T13:00:02,Macron,380986,3511,71071
2017-08-26T14:00:01,Macron,380989,3511,71074
2017-08-26T15:00:01,Macron,380989,3511,71074
2017-08-26T16:00:02,Macron,380990,3511,71077
2017-08-26T17:00:02,Macron,380993,3511,71079
2017-08-26T18:00:01,Macron,380996,3511,71082
2017-08-26T19:00:01,Macron,381000,3511,71085
2017-08-26T20:00:02,Macron,381001,3511,71086
2017-08-26T21:00:02,Macron,381003,3511,71087
2017-08-26T22:00:02,Macron,381007,3511,71087
2017-08-26T23:00:01,Macron,381008,3511,71087
2017-08-27T00:00:02,Macron,381009,3511,71087
2017-08-27T01:00:01,Macron,381012,3511,71088
2017-08-27T02:00:01,Macron,381012,3511,71088
2017-08-27T03:00:01,Macron,381014,3511,71088
2017-08-27T04:00:02,Macron,381014,3511,71088
2017-08-27T05:00:02,Macron,381014,3511,71088
2017-08-27T06:00:02,Macron,381014,3511,71088
2017-08-27T07:00:01,Macron,381014,3511,71088
2017-08-27T08:00:02,Macron,381015,3511,71088
2017-08-27T09:00:02,Macron,381016,3511,71088
2017-08-27T10:00:02,Macron,381018,3511,71090
2017-08-27T11:00:01,Macron,381022,3511,71090
2017-08-27T12:00:01,Macron,381027,3511,71092
2017-08-27T13:00:01,Macron,381031,3511,71092
2017-08-27T14:00:02,Macron,381032,3511,71092
2017-08-27T15:00:02,Macron,381037,3511,71095
2017-08-27T16:00:02,Macron,381041,3511,71096
2017-08-27T17:00:01,Macron,381044,3511,71098
2017-08-27T18:00:02,Macron,381048,3511,71100
2017-08-27T19:00:02,Macron,381048,3512,71103
2017-08-27T20:00:02,Macron,381056,3512,71105
2017-08-27T21:00:01,Macron,381059,3512,71111
2017-08-27T22:00:01,Macron,381063,3512,71114
2017-08-27T23:00:01,Macron,381065,3512,71114
2017-08-28T00:00:01,Macron,381067,3512,71114
2017-08-28T01:00:02,Macron,381071,3511,71115
2017-08-28T02:00:02,Macron,381072,3511,71115
2017-08-28T03:00:02,Macron,381072,3511,71116
2017-08-28T04:00:01,Macron,381072,3511,71116
2017-08-28T05:00:01,Macron,381072,3511,71116
2017-08-28T06:00:01,Macron,381072,3511,71116
2017-08-28T07:00:02,Macron,381072,3511,71116
2017-08-28T08:00:01,Macron,381072,3511,71116
2017-08-28T09:00:01,Macron,381074,3511,71116
2017-08-28T10:00:01,Macron,381077,3511,71117
2017-08-28T11:00:02,Macron,381084,3512,71120
2017-08-28T12:00:02,Macron,381090,3512,71124
2017-08-28T13:00:02,Macron,381092,3512,71126
2017-08-28T14:00:01,Macron,381096,3512,71130
2017-08-28T15:00:01,Macron,381102,3512,71134
2017-08-28T16:00:02,Macron,381108,3513,71136
2017-08-28T17:00:02,Macron,381112,3514,71139
2017-08-28T18:00:02,Macron,381120,3515,71144
2017-08-28T19:00:01,Macron,381123,3516,71147
2017-08-28T20:00:01,Macron,381124,3516,71149
2017-08-28T21:00:02,Macron,381127,3516,71153
2017-08-28T22:00:01,Macron,381128,3516,71160
2017-08-28T23:00:02,Macron,381130,3516,71161
2017-08-29T00:00:01,Macron,381133,3516,71163
2017-08-29T01:00:01,Macron,381134,3516,71164
2017-08-29T02:00:01,Macron,381135,3516,71165
2017-08-29T03:00:02,Macron,381135,3516,71165
2017-08-29T04:00:02,Macron,381136,3516,71165
2017-08-29T05:00:02,Macron,381137,3516,71165
2017-08-29T06:00:01,Macron,381138,3516,71165
2017-08-29T07:00:02,Macron,381138,3516,71165
2017-08-29T08:00:01,Macron,381138,3516,71167
2017-08-29T09:00:02,Macron,381143,3516,71168
2017-08-29T10:00:01,Macron,381145,3516,71172
2017-08-29T12:00:02,Macron,381153,3528,71176
2017-08-29T13:00:02,Macron,381157,3528,71184
2017-08-29T14:00:02,Macron,381162,3528,71184
2017-08-29T15:00:01,Macron,381163,3528,71184
2017-08-29T16:00:01,Macron,381165,3528,71188
2017-08-29T17:00:02,Macron,381168,3528,71190
2017-08-29T18:00:02,Macron,381172,3528,71195
2017-08-29T19:00:02,Macron,381176,3528,71202
2017-08-29T20:00:02,Macron,381181,3528,71208
2017-08-29T21:00:02,Macron,381186,3528,71209
2017-08-29T22:00:02,Macron,381192,3528,71210
2017-08-29T23:00:02,Macron,381195,3528,71211
2017-08-30T00:00:02,Macron,381199,3528,71213
2017-08-30T01:00:02,Macron,381200,3528,71213
2017-08-30T02:00:01,Macron,381202,3528,71213
2017-08-30T03:00:01,Macron,381202,3528,71214
2017-08-30T04:00:01,Macron,381202,3528,71214
2017-08-30T05:00:02,Macron,381202,3528,71214
2017-08-30T06:00:02,Macron,381202,3528,71214
2017-08-30T07:00:02,Macron,381204,3528,71215
2017-08-30T08:00:01,Macron,381205,3528,71217
2017-08-30T09:00:02,Macron,381207,3528,71220
2017-08-30T10:00:02,Macron,381208,3528,71222
2017-08-30T11:00:02,Macron,381212,3533,71226
2017-08-30T12:00:02,Macron,381217,3538,71229
2017-08-30T13:00:03,Macron,381220,3540,71232
2017-08-30T14:00:01,Macron,381224,3540,71233
2017-08-30T15:00:01,Macron,381229,3541,71239
2017-08-30T16:00:01,Macron,381234,3543,71242
2017-08-30T17:00:02,Macron,381240,3544,71244
2017-08-30T18:00:02,Macron,381243,3545,71248
2017-08-30T19:00:02,Macron,381248,3546,71254
2017-08-30T20:00:01,Macron,381255,3546,71265
2017-08-30T21:00:02,Macron,381260,3547,71267
2017-08-30T22:00:02,Macron,381265,3548,71269
2017-08-30T23:00:02,Macron,381272,3548,71272
2017-08-31T00:00:01,Macron,381277,3548,71274
2017-08-31T01:00:01,Macron,381278,3548,71274
2017-08-31T02:00:02,Macron,381279,3548,71275
2017-08-31T03:00:02,Macron,381280,3548,71275
2017-08-31T04:00:02,Macron,381281,3548,71275
2017-08-31T05:00:02,Macron,381282,3548,71276
2017-08-31T06:00:01,Macron,381282,3548,71276
2017-08-31T07:00:01,Macron,381283,3548,71276
2017-08-31T08:00:01,Macron,381286,3548,71276
2017-08-31T09:00:02,Macron,381289,3548,71276
2017-08-31T10:00:02,Macron,381294,3548,71279
2017-08-31T11:00:02,Macron,381299,3549,71284
2017-08-31T12:00:02,Macron,381307,3549,71290
2017-08-31T13:00:02,Macron,381308,3549,71295
2017-08-31T14:00:01,Macron,381314,3549,71298
2017-08-31T15:00:01,Macron,381319,3549,71300
2017-08-31T16:00:01,Macron,381326,3549,71302
2017-08-31T17:00:03,Macron,381329,3568,71306
2017-08-31T18:00:01,Macron,381335,3569,71315
2017-08-31T19:00:01,Macron,381335,3573,71326
2017-08-31T20:00:01,Macron,381338,3598,71339
2017-08-31T21:00:02,Macron,381345,3609,71346
2017-08-31T22:00:02,Macron,381351,3609,71351
2017-08-31T23:00:02,Macron,381352,3609,71357
2017-09-01T00:00:01,Macron,381354,3609,71360
2017-09-01T01:00:01,Macron,381361,3609,71364
2017-09-01T02:00:01,Macron,381363,3609,71365
2017-09-01T03:00:02,Macron,381363,3609,71365
2017-09-01T04:00:02,Macron,381363,3609,71365
2017-09-01T05:00:02,Macron,381364,3609,71366
2017-09-01T06:00:01,Macron,381364,3609,71366
2017-09-01T07:00:01,Macron,381364,3609,71368
2017-09-01T08:00:01,Macron,381366,3609,71369
2017-09-01T09:00:01,Macron,381370,3609,71371
2017-09-01T10:00:02,Macron,381375,3609,71375
2017-09-01T11:00:02,Macron,381380,3609,71377
2017-09-01T12:00:02,Macron,381383,3609,71388
2017-09-01T13:00:02,Macron,381387,3609,71392
2017-09-01T14:00:01,Macron,381392,3609,71394
2017-09-01T15:00:01,Macron,381394,3609,71401
2017-09-01T16:00:02,Macron,381400,3609,71403
2017-09-01T17:00:02,Macron,381404,3614,71410
2017-09-01T18:00:02,Macron,381410,3614,71415
2017-09-01T19:00:01,Macron,381414,3614,71417
2017-09-01T20:00:01,Macron,381416,3626,71420
2017-09-01T21:00:01,Macron,381421,3626,71422
2017-09-01T22:00:02,Macron,381426,3626,71427
2017-09-01T23:00:01,Macron,381429,3626,71430
2017-09-02T00:00:01,Macron,381433,3626,71432
2017-09-02T01:00:02,Macron,381434,3626,71432
2017-09-02T02:00:02,Macron,381435,3626,71432
2017-09-02T03:00:02,Macron,381435,3626,71432
2017-09-02T04:00:01,Macron,381437,3626,71433
2017-09-02T05:00:01,Macron,381437,3626,71433
2017-09-02T06:00:01,Macron,381437,3626,71433
2017-09-02T07:00:01,Macron,381437,3626,71434
2017-09-02T08:00:01,Macron,381437,3626,71434
2017-09-02T09:00:02,Macron,381439,3626,71434
2017-09-02T10:00:02,Macron,381440,3626,71436
2017-09-02T11:00:02,Macron,381442,3626,71440
2017-09-02T12:00:02,Macron,381445,3626,71441
2017-09-02T13:00:02,Macron,381449,3626,71442
2017-09-02T14:00:01,Macron,381450,3626,71446
2017-09-02T15:00:01,Macron,381457,3626,71448
2017-09-02T16:00:01,Macron,381460,3626,71451
2017-09-02T17:00:02,Macron,381460,3626,71458
2017-09-02T18:00:02,Macron,381467,3626,71463
2017-09-02T19:00:01,Macron,381471,3626,71467
2017-09-02T20:00:01,Macron,381472,3626,71471
2017-09-02T21:00:01,Macron,381477,3626,71473
2017-09-02T22:00:02,Macron,381482,3626,71474
2017-09-02T23:00:02,Macron,381485,3626,71475
2017-09-03T00:00:02,Macron,381488,3626,71478
2017-09-03T01:00:02,Macron,381490,3626,71479
2017-09-03T02:00:02,Macron,381490,3626,71479
2017-09-03T03:00:02,Macron,381490,3626,71479
2017-09-03T04:00:02,Macron,381491,3626,71479
2017-09-03T05:00:02,Macron,381491,3626,71479
2017-09-03T06:00:01,Macron,381491,3626,71479
2017-09-03T07:00:01,Macron,381491,3626,71479
2017-09-03T08:00:01,Macron,381491,3626,71479
2017-09-03T09:00:01,Macron,381492,3626,71479
2017-09-03T10:00:02,Macron,381492,3626,71481
2017-09-03T11:00:02,Macron,381494,3626,71484
2017-09-03T12:00:02,Macron,381494,3626,71485
2017-09-03T13:00:01,Macron,381497,3626,71490
